1x_ref,2y_ref,3rho
6.123233995736766e-16,0.0,0.1
0.08726535498373991,0.0003807693582871252,0.1
0.1745240643728357,0.0015230484360877483,0.1
0.2617694830787321,0.003426750244427623,0.1
0.3489949670250103,0.006091729809043045,0.1
0.4361938736533606,0.009517784181422684,0.1
0.523359562429439,0.01370465245426189,0.1
0.6104853953485694,0.018652015781331244,0.1
0.6975647374412537,0.02435949740175758,0.1
0.78459095727845,0.030826662668721028,0.1
0.8715574274765822,0.03805301908254499,0.1
0.9584575252022404,0.04603801632821103,0.1
1.0452846326765355,0.05478104631726666,0.1
1.1320321376790679,0.0642814432341261,0.1
1.2186934340514755,0.07453848358677995,0.1
1.3052619222005162,0.08555138626189596,0.1
1.391731009600655,0.09731931258429682,0.1
1.478094111296107,0.10984136638083086,0.1
1.5643446504023093,0.12311659404862141,0.1
1.6504760586067773,0.13714398462768607,0.1
1.736481776669304,0.15192246987792046,0.1
1.8223552549214754,0.1674509243604536,0.1
1.9080899537654488,0.1837281655233607,0.1
1.9936793441719727,0.20075295379170477,0.1
2.0791169081775935,0.2185239926619431,0.1
2.1643961393810294,0.23703992880066593,0.1
2.2495105434386504,0.2562993521476482,0.1
2.3344536385590544,0.276300796023234,0.1
2.4192189559966772,0.2970427372400355,0.1
2.503800040544415,0.3185235962189221,0.1
2.588190451025208,0.3407417371093171,0.1
2.672383760782569,0.36369546791376983,0.1
2.756373558169992,0.38738304061681106,0.1
2.840153447039227,0.4118026513180695,0.1
2.9237170472273686,0.4369524403696463,0.1
3.007057995042732,0.46283049251773,0.1
3.0901699437494745,0.48943483704846535,0.1
3.173046564050922,0.5167634479380077,0.1
3.2556815445715674,0.5448142440068313,0.1
3.3380685923377094,0.5735850890782164,0.1
3.4202014332566875,0.6030737921409148,0.1
3.502073812594675,0.6332781075160234,0.1
3.583679495453003,0.6641957350279828,0.1
3.6650122672429735,0.6958243201797547,0.1
3.7460659341591205,0.7281614543321258,0.1
3.8268343236508984,0.7612046748871322,0.1
3.9073112848927383,0.7949514654755969,0.1
3.9874906892524624,0.8293992561487595,0.1
4.067366430758003,0.8645454235739916,0.1
4.146932426562391,0.9003872912345674,0.1
4.226182617406995,0.9369221296335013,0.1
4.3051109680829525,0.9741471565013935,0.1
4.383711467890775,1.01205953700833,0.1
4.461978131098088,1.0506563839797494,0.1
4.539904997395469,1.0899347581163212,0.1
4.61748613235034,1.1298916682177822,0.1
4.694715627858909,1.1705240714107301,0.1
4.771587602596085,1.2118288733803464,0.1
4.848096202463371,1.2538029286060421,0.1
4.924235601034672,1.2964430406010035,0.1
5.0,1.3397459621556127,0.1
5.075383629607042,1.3837083955847422,0.1
5.150380749100543,1.4283269929788762,0.1
5.224985647159489,1.4735983564590764,0.1
5.2991926423320495,1.5195190384357407,0.1
5.372996083468238,1.5660855418711428,0.1
5.4463903501502715,1.6132943205457586,0.1
5.519369853120582,1.661141779328318,0.1
5.59192903470747,1.7096242744495829,0.1
5.664062369248329,1.7587381137798435,0.1
5.735764363510461,1.8084795571100827,0.1
5.807029557109399,1.8588448164368074,0.1
5.877852522924733,1.9098300562505255,0.1
5.948227867513413,1.9614313938278265,0.1
6.018150231520484,2.0136448995270726,0.1
6.087614290087207,2.066466597087649,0.1
6.156614753256584,2.119892463932781,0.1
6.2251463663761974,2.173918431475861,0.1
6.293203910498375,2.228540385430291,0.1
6.360782202777641,2.2837541661228,0.1
6.427876096865393,2.33955556881022,0.1
6.494480483301838,2.3959403439996905,0.1
6.560590289905074,2.4529041977722805,0.1
6.626200482157376,2.510442792109979,0.1
6.691306063588583,2.568551745226058,0.1
6.7559020761566035,2.6272266318987594,0.1
6.819983600624986,2.686462983808296,0.1
6.88354575693754,2.746256289877122,0.1
6.9465837045899725,2.8066019966134883,0.1
7.0090926429985085,2.867495508458183,0.1
7.071067811865476,2.9289321881345245,0.1
7.132504491541816,2.9909073570014915,0.1
7.193398003386512,3.0534162954100275,0.1
