1x_ref,2y_ref,3rho
1.2246467991473533e-15,0.0,0.05
0.1745307099674799,0.0007615387165742504,0.05
0.3490481287456715,0.0030460968721754966,0.05
0.5235389661574643,0.006853500488855246,0.05
0.6979899340500206,0.01218345961808609,0.05
0.8723877473067212,0.019035568362845368,0.05
1.046719124858878,0.02740930490852378,0.05
1.2209707906971388,0.03730403156266249,0.05
1.3951294748825074,0.04871899480351516,0.05
1.5691819145569,0.061653325337442055,0.05
1.7431148549531643,0.07610603816508998,0.05
1.9169150504044807,0.09207603265642206,0.05
2.090569265353071,0.10956209263453331,0.05
2.2640642753581357,0.1285628864682522,0.05
2.437386868102951,0.1490769671735599,0.05
2.610523844401033,0.1711027725237919,0.05
2.78346201920131,0.19463862516859365,0.05
2.956188222592214,0.21968273276166173,0.05
3.1286893008046186,0.24623318809724282,0.05
3.3009521172135545,0.27428796925537213,0.05
3.472963553338608,0.3038449397558409,0.05
3.644710509842951,0.3349018487209072,0.05
3.8161799075308975,0.3674563310467214,0.05
3.9873586883439454,0.40150590758340954,0.05
4.158233816355188,0.4370479853238862,0.05
4.328792278762059,0.47407985760133187,0.05
4.499021086877301,0.5125987042952964,0.05
4.668907277118109,0.552601592046468,0.05
4.838437911993355,0.594085474480071,0.05
5.00760008108883,0.6370471924378442,0.05
5.176380902050416,0.6814834742186342,0.05
5.344767521565138,0.7273909358275397,0.05
5.512747116339984,0.7747660812336221,0.05
5.680306894078454,0.823605302636139,0.05
5.847434094454736,0.8739048807392926,0.05
6.014115990085464,0.92566098503546,0.05
6.180339887498949,0.9788696740969307,0.05
6.346093128101844,1.0335268958760153,0.05
6.511363089143135,1.0896284880136626,0.05
6.676137184675419,1.1471701781564327,0.05
6.840402866513375,1.2061475842818297,0.05
7.00414762518935,1.2665562150320469,0.05
7.167358990906006,1.3283914700559656,0.05
7.330024534485947,1.3916486403595094,0.05
7.492131868318241,1.4563229086642515,0.05
7.653668647301797,1.5224093497742643,0.05
7.8146225697854765,1.5899029309511938,0.05
7.974981378504925,1.658798512297519,0.05
8.134732861516007,1.7290908471479831,0.05
8.293864853124782,1.8007745824691348,0.05
8.45236523481399,1.8738442592670026,0.05
8.610221936165905,1.948294313002787,0.05
8.76742293578155,2.02411907401666,0.05
8.923956262196176,2.1013127679594987,0.05
9.079809994790937,2.1798695162326425,0.05
9.23497226470068,2.2597833364355644,0.05
9.389431255717819,2.3410481428214602,0.05
9.54317520519217,2.423657746760693,0.05
9.696192404926743,2.5076058572120843,0.05
9.848471202069344,2.592886081202007,0.05
10.0,2.6794919243112254,0.05
10.150767259214083,2.7674167911694845,0.05
10.300761498201085,2.8566539859577524,0.05
10.449971294318978,2.9471967129181564,0.05
10.598385284664099,3.0390380768714813,0.05
10.74599216693648,3.1321710837422856,0.05
10.892780700300543,3.226588641091517,0.05
11.038739706241165,3.322283558656636,0.05
11.18385806941494,3.4192485488991693,0.05
11.328124738496658,3.517476227559687,0.05
11.471528727020923,3.6169591142201654,0.05
11.614059114218797,3.717689632873615,0.05
11.755705045849465,3.819660112501051,0.05
11.896455735026827,3.922862787655653,0.05
12.036300463040968,4.027289799054143,0.05
12.175228580174414,4.132933194175298,0.05
12.313229506513167,4.239784927865562,0.05
12.450292732752393,4.347836862951722,0.05
12.58640782099675,4.457080770860582,0.05
12.72156440555528,4.5675083322456,0.05
12.855752193730787,4.67911113762044,0.05
12.988960966603676,4.791880687999381,0.05
13.121180579810147,4.905808395544559,0.05
13.252400964314752,5.020885584219956,0.05
13.382612127177167,5.137103490452116,0.05
13.511804152313207,5.2544532637975205,0.05
13.639967201249972,5.372925967616592,0.05
13.76709151387508,5.492512579754248,0.05
13.893167409179945,5.613203993226977,0.05
14.018185285997017,5.734991016916368,0.05
14.14213562373095,5.857864376269049,0.05
14.265008983083632,5.981814714002983,0.05
14.386796006773022,6.106832590820055,0.05
14.507487420245752,6.232908486124922,0.05
14.627074032383408,6.360032798750032,0.05
14.745546736202481,6.4881958476867965,0.05
14.862896509547884,6.617387872822837,0.05
14.979114415780042,6.747599035685251,0.05
15.09419160445544,6.878819420189856,0.05
15.208119312000619,7.011039033396328,0.05
15.32088886237956,7.144247806269215,0.05
15.4324916677544,7.278435594444723,0.05
15.542919229139418,7.413592179003251,0.05
15.652163137048278,7.54970726724761,0.05
15.76021507213444,7.686770493486836,0.05
15.867066805824702,7.8247714198255895,0.05
15.972710200945857,7.963699536959034,0.05
16.077137212344347,8.103544264973175,0.05
16.18033988749895,8.244294954150538,0.05
16.282310367126385,8.385940885781206,0.05
16.383040885779835,8.528471272979079,0.05
16.482523772440313,8.671875261503345,0.05
16.580751451100834,8.816141930585067,0.05
16.677716441343364,8.961260293758839,0.05
16.773411358908483,9.10721929969946,0.05
16.867828916257714,9.254007833063524,0.05
16.96096192312852,9.401614715335905,0.05
17.052803287081844,9.550028705681024,0.05
17.143346014042248,9.699238501798918,0.05
17.232583208830516,9.849232740785917,0.05
17.32050807568877,10.0,0.05
17.407113918797993,10.15152879793066,0.05
17.492394142787916,10.303807595073259,0.05
17.576342253239307,10.456824794807833,0.05
17.658951857178536,10.610568744282185,0.05
17.740216663564436,10.765027735299325,0.05
17.820130483767358,10.920190005209065,0.05
17.8986872320405,11.076043737803827,0.05
17.97588092598334,11.232577064218452,0.05
18.05170568699721,11.389778063834097,0.05
18.126155740732997,11.547634765186013,0.05
18.199225417530865,11.70613514687522,0.05
18.270909152852017,11.865267138483997,0.05
18.34120148770248,12.025018621495075,0.05
18.410097069048806,12.185377430214526,0.05
18.477590650225736,12.346331352698204,0.05
18.54367709133575,12.50786813168176,0.05
18.60835135964049,12.669975465514053,0.05
18.671608529944034,12.832641009093994,0.05
18.733443784967953,12.995852374810653,0.05
18.793852415718167,13.159597133486624,0.05
18.852829821843567,13.323862815324581,0.05
18.910371511986334,13.488636910856865,0.05
18.966473104123985,13.653906871898158,0.05
19.02113032590307,13.819660112501051,0.05
19.07433901496454,13.985884009914539,0.05
19.126095119260707,14.152565905545266,0.05
19.17639469736386,14.319693105921544,0.05
19.225233918766378,14.487252883660016,0.05
19.27260906417246,14.655232478434861,0.05
19.318516525781366,14.823619097949585,0.05
19.362952807562156,14.992399918911172,0.05
19.40591452551993,15.161562088006647,0.05
19.447398407953532,15.331092722881891,0.05
19.487401295704704,15.500978913122701,0.05
19.525920142398668,15.671207721237941,0.05
19.56295201467611,15.841766183644811,0.05
19.59849409241659,16.012641311656054,0.05
19.63254366895328,16.1838200924691,0.05
19.665098151279093,16.355289490157052,0.05
19.69615506024416,16.52703644666139,0.05
19.725712030744628,16.69904788278645,0.05
19.753766811902757,16.87131069919538,0.05
19.78031726723834,17.04381177740779,0.05
19.805361374831406,17.21653798079869,0.05
19.828897227476208,17.389476155598967,0.05
19.85092303282644,17.562613131897052,0.05
19.871437113531748,17.735935724641863,0.05
19.890437907365467,17.909430734646932,0.05
19.907923967343574,18.08308494959552,0.05
19.92389396183491,18.256885145046837,0.05
19.938346674662558,18.4308180854431,0.05
19.951281005196485,18.604870525117494,0.05
19.962695968437338,18.779029209302863,0.05
19.972590695091476,18.95328087514112,0.05
19.980964431637155,19.12761225269328,0.05
19.987816540381914,19.30201006594998,0.05
19.993146499511145,19.476461033842536,0.05
