1x_ref,2y_ref,3rho
31.0,0.0,0.0
31.0,1.0,0
31.0,2.0,0
31.0,3.0,0
31.0,4.0,0
31.0,5.0,0
31.0,6.0,0
31.0,7.0,0
31.0,8.0,0
31.0,9.0,0
31.0,10.0,0
31.0,11.0,0
31.0,12.0,0
31.0,13.0,0
31.0,14.0,0
31.0,15.0,0
31.0,16.0,0
31.0,17.0,0
31.0,18.0,0
31.0,19.0,0
31.0,20.0,0
30.999581153705883,20.095991890482114,0.09090909090909091
30.998324646720306,20.19197647081012,0.09090909090909091
30.99623057473113,20.287946431386604,0.09090909090909091
30.993299097210055,20.38389446372751,0.09090909090909091
30.989530437400436,20.479813261018695,0.09090909090909091
30.984924882300312,20.575695518672383,0.09090909090909091
30.979482782640538,20.671533934883424,0.09090909090909091
30.973204552858064,20.76732121118538,0.09090909090909091
30.966090671064407,20.863050053006294,0.09090909090909091
30.958141679009202,20.95871317022424,0.09090909090909091
30.949358182038967,21.054303277722465,0.09090909090909091
30.939740849051006,21.14981309594419,0.09090909090909091
30.929290412442462,21.245235351446972,0.09090909090909091
30.918007668054543,21.340562777456622,0.09090909090909091
30.905893475111917,21.435788114420568,0.09090909090909091
30.892948756157274,21.53090411056072,0.09090909090909091
30.879174496981086,21.625903522425716,0.09090909090909091
30.864571746546517,21.72077911544254,0.09090909090909091
30.849141616909545,21.815523664467456,0.09090909090909091
30.83288528313429,21.910129954336234,0.09090909090909091
30.8158039832035,22.004590780413622,0.09090909090909091
30.7978990179243,22.098898949141994,0.09090909090909091
30.779171750829125,22.19304727858917,0.09090909090909091
30.759623608071863,22.287028598995352,0.09090909090909091
30.739256078319265,22.380835753319133,0.09090909090909091
30.718070712637587,22.474461597782515,0.09090909090909091
30.696069124374443,22.56789900241496,0.09090909090909091
30.67325298903596,22.661140851596343,0.09090909090909091
30.649624044159186,22.754180044598854,0.09090909090909091
30.62518408917975,22.84700949612773,0.09090909090909091
30.59993498529485,22.939622136860827,0.09090909090909091
30.573878655321508,23.03201091398699,0.09090909090909091
30.547017083550124,23.12416879174315,0.09090909090909091
30.519352315593387,23.216088751950103,0.09090909090909091
30.4908864582305,23.307763794547004,0.09090909090909091
30.46162167924669,23.399186938124423,0.09090909090909091
30.43156020726819,23.490351220456013,0.09090909090909091
30.400704331592486,23.581249699028724,0.09090909090909091
30.36905640201396,23.67187545157148,0.09090909090909091
30.336618828644994,23.762221576582355,0.09090909090909091
30.30339408173237,23.852281193854143,0.09090909090909091
30.26938469146922,23.942047444998302,0.09090909090909091
30.23459324780227,24.03151349396727,0.09090909090909091
30.19902240023466,24.12067252757503,0.09090909090909091
30.162674857624154,24.209517756015988,0.09090909090909091
30.125553387976844,24.298042413382014,0.09090909090909091
30.087660818236365,24.38623975817771,0.09090909090909091
30.04900003406861,24.474103073833803,0.09090909090909091
30.009573979641978,24.56162566921863,0.09090909090909091
29.96938565740315,24.648800879147693,0.09090909090909091
29.928438127848466,24.735622064891245,0.09090909090909091
29.88673450929084,24.82208261467985,0.09090909090909091
29.844277977622276,24.908175944207898,0.09090909090909091
29.80107176607205,24.993895497135014,0.09090909090909091
29.75711916496044,25.079234745585374,0.09090909090909091
29.712423521448198,25.1641871906448,0.09090909090909091
29.66698823928162,25.24874636285569,0.09090909090909091
29.620816778533353,25.33290582270971,0.09090909090909091
29.573912655338894,25.41665916113814,0.09090909090909091
29.526279441628827,25.5,0.09090909090909091
29.477920764856783,25.582921992567744,0.09090909090909091
29.428840307723235,25.665418824010594,0.09090909090909091
29.379041807895014,25.747484211875438,0.09090909090909091
29.328529057720687,25.829111906565252,0.09090909090909091
29.277305903941745,25.91029569181506,0.09090909090909091
29.225376247399666,25.991029385165298,0.09090909090909091
29.17274404273885,26.07130683843264,0.09090909090909091
29.119413298105457,26.151121938178214,0.09090909090909091
29.065388074842172,26.23046860617316,0.09090909090909091
29.01067248717891,26.309340799861506,0.09090909090909091
28.95527070191951,26.387732512820335,0.09090909090909091
28.899186938124423,26.465637775217203,0.09090909090909091
28.84242546678939,26.543050654264754,0.09090909090909091
28.78499061052022,26.61996525467253,0.09090909090909091
28.726886743203586,26.696375719095926,0.09090909090909091
28.66811828967394,26.772276228582243,0.09090909090909091
28.608689725376554,26.847661003013815,0.09090909090909091
28.54860557602668,26.92252430154821,0.09090909090909091
28.487870417264922,26.996860423055402,0.09090909090909091
28.42648887430876,27.070663706551933,0.09090909090909091
28.36446562160034,27.14392853163202,0.09090909090909091
28.301805382450492,27.21664931889558,0.09090909090909091
28.23851292867902,27.288820530373112,0.09090909090909091
28.174593080251334,27.36043666994744,0.09090909090909091
28.110050704911366,27.431492283772265,0.09090909090909091
28.044890717810873,27.501981960687484,0.09090909090909091
27.979118081135162,27.571900332631294,0.09090909090909091
27.912737803725165,27.64124207504897,0.09090909090909091
27.845754940695997,27.71000190729836,0.09090909090909091
27.77817459305202,27.77817459305202,0.09090909090909091
27.71000190729836,27.845754940695997,0.09090909090909091
27.64124207504897,27.91273780372516,0.09090909090909091
27.571900332631294,27.979118081135162,0.09090909090909091
27.501981960687484,28.044890717810873,0.09090909090909091
27.431492283772265,28.110050704911366,0.09090909090909091
27.36043666994744,28.174593080251334,0.09090909090909091
27.288820530373112,28.23851292867902,0.09090909090909091
27.21664931889558,28.301805382450492,0.09090909090909091
27.14392853163202,28.36446562160034,0.09090909090909091
27.070663706551933,28.42648887430876,0.09090909090909091
26.996860423055402,28.487870417264922,0.09090909090909091
26.92252430154821,28.54860557602668,0.09090909090909091
26.847661003013815,28.608689725376554,0.09090909090909091
26.772276228582243,28.66811828967394,0.09090909090909091
26.696375719095926,28.726886743203586,0.09090909090909091
26.619965254672532,28.78499061052022,0.09090909090909091
26.543050654264754,28.84242546678939,0.09090909090909091
26.465637775217203,28.899186938124423,0.09090909090909091
26.387732512820335,28.95527070191951,0.09090909090909091
26.30934079986151,29.01067248717891,0.09090909090909091
26.23046860617316,29.065388074842172,0.09090909090909091
26.151121938178214,29.119413298105457,0.09090909090909091
