0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.900000 0.000000
0.900000 0.000000
0.900000 0.000000
0.900000 0.000000
0.900000 0.000000
0.900000 0.000000
0.944525 0.000000
0.962289 0.000000
0.982979 0.000000
1.006513 0.000000
1.032810 0.000000
1.061790 0.000000
1.093378 0.000000
1.127497 0.000000
1.164076 0.000000
1.203044 0.000000
1.244334 -0.000000
1.287877 0.000000
1.333610 -0.000000
1.381470 0.000000
1.431396 -0.000000
1.483329 -0.000000
1.537212 -0.000000
1.592988 -0.000000
1.650603 -0.000000
1.710006 -0.000000
1.771143 -0.000000
1.833967 -0.000000
1.898428 -0.000000
1.964480 -0.000000
2.032077 -0.000000
2.101174 -0.000001
2.171730 -0.000001
2.243702 -0.000001
2.317049 -0.000002
2.391732 -0.000002
